endereco_mac,nome_usuario,percentual_uso_cpu,percentual_uso_ram,percentual_uso_swap,percentual_uso_disco,latencia_ping_ms,data_hora_iso,id_empresa,nome_empresa,id_linha,nome_linha,id_rbc,nome_rbc,objetivoFinanceiro,horario_atual_etl,idade_ultima_leitura_minutos,idade_ultima_leitura_segundos,rbc_status,rbc_status_motivo,gap_leitura_anterior_minutos,custo_leitura_anterior_minutos,custo_leitura_anterior_segundos,score,limites_componentes,diff_segundos
e1:85:1c:1b:ef:0e,pholi,17.7,66.0,28.01545,69.0,19.0,2026-05-17 00:21:32.013123,1,Via Paulista Mobilidade,1,Linha 1,1,SV-PRIM,100.0,2026-05-19T22:38:18.923828,4216.781845083333,253006.910705,OFFLINE,RBC sem leitura recente há 10+ minutos,4216.781845083333,7906465.9595312495,7906465.9595312495,44.51309,"{'CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=85;limite_critico=95', 'limite_alerta': 85.0, 'limite_critico': 95.0}, 'CPU_MAX': {'tipo_componente': 'num', 'parametros': 'maximo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=99999;limite_critico=999999', 'limite_alerta': 99999.0, 'limite_critico': 999999.0}, 'CPU_MIN': {'tipo_componente': 'num', 'parametros': 'minimo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=600;limite_critico=200', 'limite_alerta': 600.0, 'limite_critico': 200.0}, 'CPUUSE': {'tipo_componente': 'num', 'parametros': 'uso de clock', 'unidade': 'MHz', 'definicao': 'limite_alerta=2500;limite_critico=3000', 'limite_alerta': 2500.0, 'limite_critico': 3000.0}, 'RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'RAM_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=99999;limite_critico=99999', 'limite_alerta': 99999.0, 'limite_critico': 99999.0}, 'RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de ram', 'unidade': 'MB', 'definicao': 'limite_alerta=6000;limite_critico=7000', 'limite_alerta': 6000.0, 'limite_critico': 7000.0}, 'VOL_PER': {'tipo_componente': '%', 'parametros': 'uso de disco', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'VOL_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'VOL_USE': {'tipo_componente': 'num', 'parametros': 'uso de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=350000;limite_critico=400000', 'limite_alerta': 350000.0, 'limite_critico': 400000.0}, 'VOL_OUT': {'tipo_componente': 'com', 'parametros': 'escrita de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'VOL_INP': {'tipo_componente': 'com', 'parametros': 'leitura de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'WEB_NUM': {'tipo_componente': 'num', 'parametros': 'latencia de rede', 'unidade': 'ms', 'definicao': 'limite_alerta=120;limite_critico=250', 'limite_alerta': 120.0, 'limite_critico': 250.0}, 'WEB_INP': {'tipo_componente': 'com', 'parametros': 'download', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'WEB_OUT': {'tipo_componente': 'com', 'parametros': 'upload', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_NUM': {'tipo_componente': 'num', 'parametros': 'quantidade de processos', 'unidade': None, 'definicao': 'limite_alerta=250;limite_critico=350', 'limite_alerta': 250.0, 'limite_critico': 350.0}, 'PRS_STX': {'tipo_componente': 'txt', 'parametros': 'sintaxe de prioridade', 'unidade': None, 'definicao': 'RBC_', 'limite_alerta': None, 'limite_critico': None}, 'PRS_RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=200;limite_critico=500', 'limite_alerta': 200.0, 'limite_critico': 500.0}, 'PRS_CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=15;limite_critico=30', 'limite_alerta': 15.0, 'limite_critico': 30.0}, 'PRS_CPU_THR': {'tipo_componente': 'num', 'parametros': 'quantidade de threads', 'unidade': None, 'definicao': 'limite_alerta=75;limite_critico=120', 'limite_alerta': 75.0, 'limite_critico': 120.0}, 'SWP_PER': {'tipo_componente': '%', 'parametros': 'uso de swap', 'unidade': None, 'definicao': 'limite_alerta=50;limite_critico=80', 'limite_alerta': 50.0, 'limite_critico': 80.0}, 'SWP_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'SWP_USE': {'tipo_componente': 'num', 'parametros': 'uso de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=1000', 'limite_alerta': 500.0, 'limite_critico': 1000.0}, 'SWP_FRE': {'tipo_componente': 'num', 'parametros': 'swap livre', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=200', 'limite_alerta': 500.0, 'limite_critico': 200.0}, 'SWP_INP': {'tipo_componente': 'com', 'parametros': 'entrada de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}, 'SWP_OUT': {'tipo_componente': 'com', 'parametros': 'saida de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}}",
e1:85:1c:1b:ef:0e,pholi,7.8,66.0,28.01545,69.0,18.0,2026-05-17 00:21:36.265480,1,Via Paulista Mobilidade,1,Linha 1,1,SV-PRIM,100.0,2026-05-19T22:38:18.923828,4216.710972466667,253002.65834800003,OFFLINE,RBC sem leitura recente há 10+ minutos,4216.710972466667,7906333.073375001,7906333.073375001,41.54309,"{'CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=85;limite_critico=95', 'limite_alerta': 85.0, 'limite_critico': 95.0}, 'CPU_MAX': {'tipo_componente': 'num', 'parametros': 'maximo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=99999;limite_critico=999999', 'limite_alerta': 99999.0, 'limite_critico': 999999.0}, 'CPU_MIN': {'tipo_componente': 'num', 'parametros': 'minimo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=600;limite_critico=200', 'limite_alerta': 600.0, 'limite_critico': 200.0}, 'CPUUSE': {'tipo_componente': 'num', 'parametros': 'uso de clock', 'unidade': 'MHz', 'definicao': 'limite_alerta=2500;limite_critico=3000', 'limite_alerta': 2500.0, 'limite_critico': 3000.0}, 'RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'RAM_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=99999;limite_critico=99999', 'limite_alerta': 99999.0, 'limite_critico': 99999.0}, 'RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de ram', 'unidade': 'MB', 'definicao': 'limite_alerta=6000;limite_critico=7000', 'limite_alerta': 6000.0, 'limite_critico': 7000.0}, 'VOL_PER': {'tipo_componente': '%', 'parametros': 'uso de disco', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'VOL_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'VOL_USE': {'tipo_componente': 'num', 'parametros': 'uso de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=350000;limite_critico=400000', 'limite_alerta': 350000.0, 'limite_critico': 400000.0}, 'VOL_OUT': {'tipo_componente': 'com', 'parametros': 'escrita de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'VOL_INP': {'tipo_componente': 'com', 'parametros': 'leitura de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'WEB_NUM': {'tipo_componente': 'num', 'parametros': 'latencia de rede', 'unidade': 'ms', 'definicao': 'limite_alerta=120;limite_critico=250', 'limite_alerta': 120.0, 'limite_critico': 250.0}, 'WEB_INP': {'tipo_componente': 'com', 'parametros': 'download', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'WEB_OUT': {'tipo_componente': 'com', 'parametros': 'upload', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_NUM': {'tipo_componente': 'num', 'parametros': 'quantidade de processos', 'unidade': None, 'definicao': 'limite_alerta=250;limite_critico=350', 'limite_alerta': 250.0, 'limite_critico': 350.0}, 'PRS_STX': {'tipo_componente': 'txt', 'parametros': 'sintaxe de prioridade', 'unidade': None, 'definicao': 'RBC_', 'limite_alerta': None, 'limite_critico': None}, 'PRS_RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=200;limite_critico=500', 'limite_alerta': 200.0, 'limite_critico': 500.0}, 'PRS_CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=15;limite_critico=30', 'limite_alerta': 15.0, 'limite_critico': 30.0}, 'PRS_CPU_THR': {'tipo_componente': 'num', 'parametros': 'quantidade de threads', 'unidade': None, 'definicao': 'limite_alerta=75;limite_critico=120', 'limite_alerta': 75.0, 'limite_critico': 120.0}, 'SWP_PER': {'tipo_componente': '%', 'parametros': 'uso de swap', 'unidade': None, 'definicao': 'limite_alerta=50;limite_critico=80', 'limite_alerta': 50.0, 'limite_critico': 80.0}, 'SWP_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'SWP_USE': {'tipo_componente': 'num', 'parametros': 'uso de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=1000', 'limite_alerta': 500.0, 'limite_critico': 1000.0}, 'SWP_FRE': {'tipo_componente': 'num', 'parametros': 'swap livre', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=200', 'limite_alerta': 500.0, 'limite_critico': 200.0}, 'SWP_INP': {'tipo_componente': 'com', 'parametros': 'entrada de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}, 'SWP_OUT': {'tipo_componente': 'com', 'parametros': 'saida de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}}",4.252357
e1:85:1c:1b:ef:0e,pholi,8.5,65.7,28.01545,69.0,18.0,2026-05-17 00:21:40.378875,1,Via Paulista Mobilidade,1,Linha 1,1,SV-PRIM,100.0,2026-05-19T22:38:18.923828,4216.642415883333,252998.544953,OFFLINE,RBC sem leitura recente há 10+ minutos,4216.642415883333,7906204.52978125,7906204.52978125,41.663086,"{'CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=85;limite_critico=95', 'limite_alerta': 85.0, 'limite_critico': 95.0}, 'CPU_MAX': {'tipo_componente': 'num', 'parametros': 'maximo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=99999;limite_critico=999999', 'limite_alerta': 99999.0, 'limite_critico': 999999.0}, 'CPU_MIN': {'tipo_componente': 'num', 'parametros': 'minimo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=600;limite_critico=200', 'limite_alerta': 600.0, 'limite_critico': 200.0}, 'CPUUSE': {'tipo_componente': 'num', 'parametros': 'uso de clock', 'unidade': 'MHz', 'definicao': 'limite_alerta=2500;limite_critico=3000', 'limite_alerta': 2500.0, 'limite_critico': 3000.0}, 'RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'RAM_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=99999;limite_critico=99999', 'limite_alerta': 99999.0, 'limite_critico': 99999.0}, 'RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de ram', 'unidade': 'MB', 'definicao': 'limite_alerta=6000;limite_critico=7000', 'limite_alerta': 6000.0, 'limite_critico': 7000.0}, 'VOL_PER': {'tipo_componente': '%', 'parametros': 'uso de disco', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'VOL_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'VOL_USE': {'tipo_componente': 'num', 'parametros': 'uso de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=350000;limite_critico=400000', 'limite_alerta': 350000.0, 'limite_critico': 400000.0}, 'VOL_OUT': {'tipo_componente': 'com', 'parametros': 'escrita de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'VOL_INP': {'tipo_componente': 'com', 'parametros': 'leitura de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'WEB_NUM': {'tipo_componente': 'num', 'parametros': 'latencia de rede', 'unidade': 'ms', 'definicao': 'limite_alerta=120;limite_critico=250', 'limite_alerta': 120.0, 'limite_critico': 250.0}, 'WEB_INP': {'tipo_componente': 'com', 'parametros': 'download', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'WEB_OUT': {'tipo_componente': 'com', 'parametros': 'upload', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_NUM': {'tipo_componente': 'num', 'parametros': 'quantidade de processos', 'unidade': None, 'definicao': 'limite_alerta=250;limite_critico=350', 'limite_alerta': 250.0, 'limite_critico': 350.0}, 'PRS_STX': {'tipo_componente': 'txt', 'parametros': 'sintaxe de prioridade', 'unidade': None, 'definicao': 'RBC_', 'limite_alerta': None, 'limite_critico': None}, 'PRS_RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=200;limite_critico=500', 'limite_alerta': 200.0, 'limite_critico': 500.0}, 'PRS_CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=15;limite_critico=30', 'limite_alerta': 15.0, 'limite_critico': 30.0}, 'PRS_CPU_THR': {'tipo_componente': 'num', 'parametros': 'quantidade de threads', 'unidade': None, 'definicao': 'limite_alerta=75;limite_critico=120', 'limite_alerta': 75.0, 'limite_critico': 120.0}, 'SWP_PER': {'tipo_componente': '%', 'parametros': 'uso de swap', 'unidade': None, 'definicao': 'limite_alerta=50;limite_critico=80', 'limite_alerta': 50.0, 'limite_critico': 80.0}, 'SWP_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'SWP_USE': {'tipo_componente': 'num', 'parametros': 'uso de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=1000', 'limite_alerta': 500.0, 'limite_critico': 1000.0}, 'SWP_FRE': {'tipo_componente': 'num', 'parametros': 'swap livre', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=200', 'limite_alerta': 500.0, 'limite_critico': 200.0}, 'SWP_INP': {'tipo_componente': 'com', 'parametros': 'entrada de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}, 'SWP_OUT': {'tipo_componente': 'com', 'parametros': 'saida de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}}",4.113395
e1:85:1c:1b:ef:0e,pholi,8.5,65.7,28.01545,69.0,18.0,2026-05-17 00:21:40.378875,1,Via Paulista Mobilidade,1,Linha 1,1,SV-PRIM,100.0,2026-05-19T22:38:18.923828,4216.642415883333,252998.544953,OFFLINE,RBC sem leitura recente há 10+ minutos,4216.642415883333,7906204.52978125,7906204.52978125,41.663086,"{'CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=85;limite_critico=95', 'limite_alerta': 85.0, 'limite_critico': 95.0}, 'CPU_MAX': {'tipo_componente': 'num', 'parametros': 'maximo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=99999;limite_critico=999999', 'limite_alerta': 99999.0, 'limite_critico': 999999.0}, 'CPU_MIN': {'tipo_componente': 'num', 'parametros': 'minimo clock de cpu', 'unidade': 'MHz', 'definicao': 'limite_alerta=600;limite_critico=200', 'limite_alerta': 600.0, 'limite_critico': 200.0}, 'CPUUSE': {'tipo_componente': 'num', 'parametros': 'uso de clock', 'unidade': 'MHz', 'definicao': 'limite_alerta=2500;limite_critico=3000', 'limite_alerta': 2500.0, 'limite_critico': 3000.0}, 'RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'RAM_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=99999;limite_critico=99999', 'limite_alerta': 99999.0, 'limite_critico': 99999.0}, 'RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de ram', 'unidade': 'MB', 'definicao': 'limite_alerta=6000;limite_critico=7000', 'limite_alerta': 6000.0, 'limite_critico': 7000.0}, 'VOL_PER': {'tipo_componente': '%', 'parametros': 'uso de disco', 'unidade': None, 'definicao': 'limite_alerta=80;limite_critico=90', 'limite_alerta': 80.0, 'limite_critico': 90.0}, 'VOL_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'VOL_USE': {'tipo_componente': 'num', 'parametros': 'uso de disco', 'unidade': 'MB', 'definicao': 'limite_alerta=350000;limite_critico=400000', 'limite_alerta': 350000.0, 'limite_critico': 400000.0}, 'VOL_OUT': {'tipo_componente': 'com', 'parametros': 'escrita de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'VOL_INP': {'tipo_componente': 'com', 'parametros': 'leitura de disco', 'unidade': 'MB/s', 'definicao': 'limite_alerta=50;limite_critico=100', 'limite_alerta': 50.0, 'limite_critico': 100.0}, 'WEB_NUM': {'tipo_componente': 'num', 'parametros': 'latencia de rede', 'unidade': 'ms', 'definicao': 'limite_alerta=120;limite_critico=250', 'limite_alerta': 120.0, 'limite_critico': 250.0}, 'WEB_INP': {'tipo_componente': 'com', 'parametros': 'download', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'WEB_OUT': {'tipo_componente': 'com', 'parametros': 'upload', 'unidade': 'MB/s', 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_NUM': {'tipo_componente': 'num', 'parametros': 'quantidade de processos', 'unidade': None, 'definicao': 'limite_alerta=250;limite_critico=350', 'limite_alerta': 250.0, 'limite_critico': 350.0}, 'PRS_STX': {'tipo_componente': 'txt', 'parametros': 'sintaxe de prioridade', 'unidade': None, 'definicao': 'RBC_', 'limite_alerta': None, 'limite_critico': None}, 'PRS_RAM_PER': {'tipo_componente': '%', 'parametros': 'uso de ram', 'unidade': None, 'definicao': 'limite_alerta=10;limite_critico=20', 'limite_alerta': 10.0, 'limite_critico': 20.0}, 'PRS_RAM_USE': {'tipo_componente': 'num', 'parametros': 'uso de memoria', 'unidade': 'MB', 'definicao': 'limite_alerta=200;limite_critico=500', 'limite_alerta': 200.0, 'limite_critico': 500.0}, 'PRS_CPU_PER': {'tipo_componente': '%', 'parametros': 'uso de cpu', 'unidade': None, 'definicao': 'limite_alerta=15;limite_critico=30', 'limite_alerta': 15.0, 'limite_critico': 30.0}, 'PRS_CPU_THR': {'tipo_componente': 'num', 'parametros': 'quantidade de threads', 'unidade': None, 'definicao': 'limite_alerta=75;limite_critico=120', 'limite_alerta': 75.0, 'limite_critico': 120.0}, 'SWP_PER': {'tipo_componente': '%', 'parametros': 'uso de swap', 'unidade': None, 'definicao': 'limite_alerta=50;limite_critico=80', 'limite_alerta': 50.0, 'limite_critico': 80.0}, 'SWP_MAX': {'tipo_componente': 'num', 'parametros': 'maximo de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=9999999;limite_critico=9999999', 'limite_alerta': 9999999.0, 'limite_critico': 9999999.0}, 'SWP_USE': {'tipo_componente': 'num', 'parametros': 'uso de swap', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=1000', 'limite_alerta': 500.0, 'limite_critico': 1000.0}, 'SWP_FRE': {'tipo_componente': 'num', 'parametros': 'swap livre', 'unidade': 'MB', 'definicao': 'limite_alerta=500;limite_critico=200', 'limite_alerta': 500.0, 'limite_critico': 200.0}, 'SWP_INP': {'tipo_componente': 'com', 'parametros': 'entrada de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}, 'SWP_OUT': {'tipo_componente': 'com', 'parametros': 'saida de swap', 'unidade': 'MB/s', 'definicao': 'limite_alerta=5;limite_critico=10', 'limite_alerta': 5.0, 'limite_critico': 10.0}}",0.0
